filename,day,group,bagged,fridge_layer,mean_hue,std_hue,mean_saturation,std_saturation,mean_value,std_value,mean_blue,mean_green,mean_red
Day7_Group_1.jpg,7,1,no,OOF,39.842727031140534,3.867811013392632,117.07988468259529,77.5505773777353,56.83275486730177,26.34382425241313,35.5432292631336,56.83275486730177,49.53051374762775
Day7_Group_2.jpg,7,2,yes,OOF,38.04044759440443,3.258367370335793,139.63174740872583,63.5644553090895,62.0106257732157,30.109617486299122,32.56429415422221,62.0106257732157,54.62656806541698
Day7_Group_3.jpg,7,3,no,top,40.6847160213004,5.297309785099469,146.97236073384335,66.9856831972563,44.27351385739164,35.82497299753911,24.597960580063024,44.27351385739164,38.483426280415664
Day7_Group_4.jpg,7,4,yes,top,41.30480864876769,4.21350802362285,157.0499747414439,63.20343209387458,62.49105832234084,35.29142285344587,29.981013303335544,62.49105832234084,51.2393782005641
Day7_Group_5.jpg,7,5,no,middle,43.6229488437048,4.950320137482433,150.66465984471895,62.450119108432034,55.525403581106914,29.890680395380695,27.911187218407623,55.525403581106914,44.050566094199404
Day7_Group_6.jpg,7,6,yes,middle,41.28145638521124,3.893345326790347,145.7242626068574,65.62093175519543,70.58558235348579,32.71876148572259,36.1624637379255,70.58558235348579,58.113665208468355
Day7_Group_7.jpg,7,7,no,bottom,43.32354125537207,5.004657796748596,151.76823297151287,63.26927086285581,50.32497202602826,29.969814667362623,25.655251979559402,50.32497202602826,40.30299018594673
Day7_Group_8.jpg,7,8,yes,bottom,40.8319158022009,4.35517675770736,141.6058472271671,74.28370433100041,64.58693903551081,30.840220871582687,34.10605668704463,64.58693903551081,53.766953824493925
Day8_Group_1.jpg,8,1,no,OOF,40.76964270875331,4.625201542198702,140.0141943942607,62.54924367469671,57.24154784144874,28.147077619206094,31.013680416844917,57.24154784144874,48.355358445387594
Day8_Group_2.jpg,8,2,yes,OOF,39.78951117150089,4.697255558042332,99.1439255306326,65.84556530047449,80.39513637011144,40.00082911940012,56.14011768702265,80.39513637011144,73.28583756122684
Day8_Group_3.jpg,8,3,no,top,40.729482860770204,6.571086231744024,156.79220990266612,69.09333403474257,43.868895471857805,34.505735009509024,22.7822564536606,43.868895471857805,37.814750740584
Day8_Group_4.jpg,8,4,yes,top,40.67563290839027,5.256288326482657,158.09629523518598,65.09273981054355,63.151448341811324,36.40902386148609,30.15736807253947,63.151448341811324,52.9177337676999
Day8_Group_5.jpg,8,5,no,middle,42.563959094974976,6.319091121777501,162.95651624999664,65.15544565810731,52.78106087671277,30.754154870550735,24.64836398703116,52.78106087671277,42.51817329569111
Day8_Group_6.jpg,8,6,yes,middle,41.28118257925325,4.615230850492678,148.2352134581703,56.33904623345564,78.48472312546667,34.282260000760374,38.86454860143349,78.48472312546667,64.64049236285308
Day8_Group_7.jpg,8,7,no,bottom,43.005993404711646,6.004465673007572,153.38543229656756,64.85242166787101,50.000506514754626,32.15825926600716,26.09628654747675,50.000506514754626,40.61709603858837
Day8_Group_8.jpg,8,8,yes,bottom,40.916937149440685,4.707705797705622,159.79704791009098,55.639764519388535,69.98178428075948,31.833305142059935,31.610473165744935,69.98178428075948,57.26059301461643
Day9_Group_1.jpg,9,1,no,OOF,40.74356053826253,4.891485483019443,145.55216818263176,63.772974174931015,56.40942122134175,28.988417912878237,29.750033356655873,56.40942122134175,47.45880208926567
Day9_Group_2.jpg,9,2,yes,OOF,37.39367029257314,3.3943391318138967,111.28621061515379,57.02189505437499,74.64473930982746,32.23675879021696,46.387903225806454,74.64473930982746,68.02637612528132
Day9_Group_3.jpg,9,3,no,top,42.48434417373155,7.4710650226946385,148.23594552635365,71.37050232031375,43.24811838762137,34.14462010499009,24.610903579580864,43.24811838762137,36.98615664307814
Day9_Group_4.jpg,9,4,yes,top,40.565202350335944,5.094431946107032,160.36246257039252,64.44777989636769,65.28873025720911,37.69598827846366,30.533639778804098,65.28873025720911,54.51716401910347
Day9_Group_5.jpg,9,5,no,middle,43.34898378820328,6.712460035331891,155.829306315706,70.74253595220328,51.28862123458598,32.56519473976317,26.26501131836015,51.28862123458598,41.52493090003844
Day9_Group_6.jpg,9,6,yes,middle,40.74176005912871,4.562656969727848,156.63409721527464,59.5973441387136,75.41694519364856,33.58668585437021,35.44599911388606,75.41694519364856,62.19747988378432
Day9_Group_7.jpg,9,7,no,bottom,43.351474480259284,6.65527770044734,153.90833014181763,64.98859514836927,48.73887494784015,30.508054163111233,25.1285933132506,48.73887494784015,39.42379232092739
Day9_Group_8.jpg,9,8,yes,bottom,41.059590656226796,4.804676383716085,163.3859061714241,57.22762714794429,68.8872415545162,32.07726072545486,30.69811873835611,68.8872415545162,56.09142097789127
